FA-Nr.,Artikelnr.,Bez./Artikel,Maschinenressource,AG-Starttermin,AG-Ende,KW,Tag,Wochentag,Planzeit [h],KI-Zeit [h],Ist-Zeit [h]
728350,ZJDEE0003983,"Gehaeuseflanschrippe DRBS NPS 36""  B 164 S 35 L 297.5",PC60,2025-05-15 13:44:00,2025-05-15 13:45:00,20,2025-05-15,Donnerstag,5.336497723952213,4.993080517896513,
728351,ZJDEE0001113,Flachzuschnitt B 110  S 10  L 150,PC11,2025-07-01 08:19:00,2025-07-01 08:30:00,27,2025-07-01,Dienstag,2.9943173720112326,3.380098662897466,
729737,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",PC91,2025-05-19 09:24:00,2025-05-19 10:39:00,21,2025-05-19,Montag,5.328365924222332,6.184159034134844,
729737,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",PW21,2025-05-21 12:58:00,2025-05-21 17:54:00,21,2025-05-21,Mittwoch,4.483972652909175,5.042754865918565,
729737,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",95110,2025-05-24 13:00:00,2025-05-26 14:00:00,21,2025-05-24,Samstag,3.0978379060946777,3.5964312374657785,
729737,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",PM08,2025-05-30 07:42:00,2025-05-30 08:27:00,22,2025-05-30,Freitag,4.299547268297267,4.216997077381663,
729738,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",PC71,2025-05-20 07:39:00,2025-05-20 08:29:00,21,2025-05-20,Dienstag,8.840311270364305,9.29084135981338,
729738,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",PM54,2025-05-30 21:42:00,2025-06-02 08:18:00,22,2025-05-30,Freitag,7.832002594821964,9.253052710223395,
729739,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",PC22,2025-05-12 07:36:00,2025-05-12 08:29:00,20,2025-05-12,Montag,7.206355951430974,6.88831142721605,
729739,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",QC00,2025-05-14 21:44:00,2025-05-14 21:45:00,20,2025-05-14,Mittwoch,9.986290415513613,9.054716084574569,
729740,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",QC00,2025-05-12 21:44:00,2025-05-12 21:45:00,20,2025-05-12,Montag,7.387104275066655,7.570742388008434,
729740,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",PW21,2025-05-13 16:41:00,2025-05-13 17:38:00,20,2025-05-13,Dienstag,6.123558768380338,6.003804019467629,
729740,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",PM34,2025-05-14 07:08:00,2025-05-14 08:29:00,20,2025-05-14,Mittwoch,1.590194976784285,1.6949349698794849,
729740,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",PW21,2025-05-15 11:27:00,2025-05-15 12:24:00,20,2025-05-15,Donnerstag,3.9036778527383755,3.588213946653779,
729740,ZJDEE0001832,"Haube DRBS NPS 42"" B 700  S 60  L 1595",QC20,2025-05-22 15:24:00,2025-05-22 15:36:00,21,2025-05-22,Donnerstag,6.428963051867849,6.337340729817589,
729742,ZJDEE0001835,Hauben Rund D 180 X 175,PC11,2025-05-02 08:09:00,2025-05-02 08:30:00,18,2025-05-02,Freitag,1.730068255372133,2.029903491826566,
729746,ZJDEE0001535,"Haubenrippe DRBS NPS 30"" B 130 S 35 L 160",PC21,2025-05-02 08:17:00,2025-05-02 08:30:00,18,2025-05-02,Freitag,8.51649929763749,9.537317606930639,
726107,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",QC20,2025-07-28 11:22:00,2025-07-28 11:58:00,31,2025-07-28,Montag,2.2798419509686854,2.2430522994488173,
726107,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",PDS20,2025-07-31 17:36:00,2025-08-01 09:21:00,31,2025-07-31,Donnerstag,6.232420129925519,6.209341261175849,
726107,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",QC00,2025-08-04 06:51:00,2025-08-04 06:52:00,32,2025-08-04,Montag,4.610327267094824,4.9546359943044544,
726107,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",PM53,2025-08-06 17:52:00,2025-08-06 19:26:00,32,2025-08-06,Mittwoch,2.568914804338752,2.433701494615623,
726110,ZJDE202809,"Plattenkorb DRBS DN 36"" B 1096 H 306,4 L 2065",PDD10,2025-07-04 21:44:00,2025-07-04 21:45:00,27,2025-07-04,Freitag,1.4851138598043336,1.5108852990008212,
726111,ZJDE202809,"Plattenkorb DRBS DN 36"" B 1096 H 306,4 L 2065",PDD10,2025-07-04 21:44:00,2025-07-04 21:45:00,27,2025-07-04,Freitag,5.078055861627156,5.989457351557467,
726112,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",PDS20,2025-08-12 03:23:00,2025-08-12 08:08:00,33,2025-08-12,Dienstag,4.796387586528759,4.929279287095937,
726112,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",PDD10,2025-08-14 16:15:00,2025-08-14 21:45:00,33,2025-08-14,Donnerstag,5.23893558368344,5.018025106191699,
726113,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",PSA20,2025-07-24 10:52:00,2025-07-24 12:22:00,30,2025-07-24,Donnerstag,0.5117671512412398,0.49679376667330055,
726113,B18585DE-06,"Doppelplatten - Rohrbrueckenschieber NPS 36"" FTF 1100",PDS20,2025-07-31 17:36:00,2025-08-01 09:21:00,31,2025-07-31,Donnerstag,6.528420837654001,6.785989986175421,
726114,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",QC00,2025-05-27 13:10:00,2025-05-27 13:11:00,22,2025-05-27,Dienstag,0.565456272669322,0.5747580773834264,
726114,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",QC00,2025-06-06 12:52:00,2025-06-06 12:53:00,23,2025-06-06,Freitag,7.327324266248255,7.009783876316135,
726114,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",PW34,2025-06-10 07:14:00,2025-06-10 08:29:00,24,2025-06-10,Dienstag,0.97559817794365,0.889093865303095,
726114,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",95110,2025-06-22 13:00:00,2025-06-24 14:00:00,25,2025-06-22,Sonntag,9.538590512132355,8.882186427085262,
726114,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",PC81,2025-06-26 13:15:00,2025-06-26 20:30:00,26,2025-06-26,Donnerstag,3.4658943080205344,3.567529932807598,
726115,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",PW34,2025-06-09 01:53:00,2025-06-09 17:44:00,24,2025-06-09,Montag,9.947973346845703,10.918340376068425,
726115,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",PC81,2025-06-12 21:41:00,2025-06-13 08:29:00,24,2025-06-12,Donnerstag,9.883128258624525,10.09868278522801,
726115,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",95110,2025-06-22 13:00:00,2025-06-24 14:00:00,25,2025-06-22,Sonntag,1.9486859677548651,2.03151354302043,
726115,ZJDEE0001624,"Gehaeuse DRBS NPS 36""  FtF 1100",QC10,2025-07-15 21:09:00,2025-07-15 21:45:00,29,2025-07-15,Dienstag,4.641248160785376,4.445204647631351,
726320,ZJDEE0001680,Blechzuschnitt B 180 S 20 L 798,PC21,2025-06-27 08:07:00,2025-06-27 08:30:00,26,2025-06-27,Freitag,5.400088722671844,5.709858403609563,
726321,ZJDEE0001995,"Kompensatorring DRBS NPS 36"" DI 872 DA 989 H 113",PM32,2025-06-02 07:20:00,2025-06-02 08:30:00,23,2025-06-02,Montag,6.823092234641211,7.919052642495376,
726324,ZJDEE0002368,BLECHZUSCHNITT B 220 S 70 L 190,PC00,2025-06-30 21:44:00,2025-06-30 21:45:00,27,2025-06-30,Montag,9.645635347019553,9.720252102273967,
728354,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC21,2025-06-27 11:03:00,2025-06-27 11:20:00,26,2025-06-27,Freitag,5.862041851718452,5.366567815712182,
728355,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC60,2025-07-01 13:44:00,2025-07-01 13:45:00,27,2025-07-01,Dienstag,5.084382670558961,5.768747940887292,
728358,ZJDEE0001629,"Rippenrahmen DRBS NPS 36""  B 885 S 35 L 2550",PC00,2025-05-15 21:44:00,2025-05-15 21:45:00,20,2025-05-15,Donnerstag,2.077423923129241,2.325561685041904,
728360,ZJDEE0001634,"Gehaeuseflanschrippe DRBS NPS 36""  B 885 S 35 L 1650",PC00,2025-05-15 21:44:00,2025-05-15 21:45:00,20,2025-05-15,Donnerstag,6.51774440606544,6.883332538637668,
728362,ZJDEE0001659,"Gehaeuseflanschrippe DRBS NPS 36""  B 164 S 35 L 297.5",PC60,2025-05-15 13:44:00,2025-05-15 13:45:00,20,2025-05-15,Donnerstag,0.6507999576252319,0.5953662982559182,
728364,ZJDEE0003983,"Gehaeuseflanschrippe DRBS NPS 36""  B 164 S 35 L 297.5",PC60,2025-05-15 13:44:00,2025-05-15 13:45:00,20,2025-05-15,Donnerstag,3.4989400049210846,3.5411151190408803,
729553,ZJDE293266,"Aufnahmeblech DRBS DN 42"" B 277 S 30 L 440",PC21,2025-05-16 08:12:00,2025-05-16 08:30:00,20,2025-05-16,Freitag,2.0378136649701544,1.8931276897699063,
729554,ZJDE293266,"Aufnahmeblech DRBS DN 42"" B 277 S 30 L 440",PC00,2025-05-16 21:45:00,2025-05-16 21:45:00,20,2025-05-16,Freitag,3.2015699307370715,3.721747940837188,
729559,ZJDE293266,"Aufnahmeblech DRBS DN 42"" B 277 S 30 L 440",PC00,2025-05-16 21:45:00,2025-05-16 21:45:00,20,2025-05-16,Freitag,1.7523847460492785,2.0234713573918666,
729560,ZJDEE0001825,Blechzuschnitt B 190 S 25 L 884,PC21,2025-05-16 08:06:00,2025-05-16 08:30:00,20,2025-05-16,Freitag,1.403012823818818,1.5002612461670537,
729560,ZJDEE0001825,Blechzuschnitt B 190 S 25 L 884,PC00,2025-05-16 21:45:00,2025-05-16 21:45:00,20,2025-05-16,Freitag,0.6765853793412107,0.7455866502247593,
729752,ZJDEE0001535,"Haubenrippe DRBS NPS 30"" B 130 S 35 L 160",PC21,2025-05-02 08:17:00,2025-05-02 08:30:00,18,2025-05-02,Freitag,2.6256637190047782,2.679842014389759,
729754,ZJDEE0001535,"Haubenrippe DRBS NPS 30"" B 130 S 35 L 160",PC00,2025-05-02 21:44:00,2025-05-02 21:45:00,18,2025-05-02,Freitag,2.726787884992998,2.801154866151617,
729755,ZJDEE0001535,"Haubenrippe DRBS NPS 30"" B 130 S 35 L 160",PC21,2025-05-02 08:17:00,2025-05-02 08:30:00,18,2025-05-02,Freitag,3.6020458311077603,3.9959531542510836,
729762,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PW71,2025-05-21 16:19:00,2025-05-21 21:12:00,21,2025-05-21,Mittwoch,5.157024487776281,5.817750696529604,
729762,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PW71,2025-05-22 10:42:00,2025-05-22 10:57:00,21,2025-05-22,Donnerstag,2.3244863738859163,2.7210766704121787,
726330,ZJDE293258,"Brillenblech DRBS NPS 36"" B 1074 S 30 L 2065",PC21,2025-06-27 06:58:00,2025-06-27 08:30:00,26,2025-06-27,Freitag,0.6686597060988637,0.6626455875326217,
726331,ZJDE467189,"Flansch NPS 2"" Cl.300 W.N. Sch160 R.F.",QC20,2025-04-23 21:21:00,2025-04-23 21:45:00,17,2025-04-23,Mittwoch,0.4548619275843252,0.32307058443712827,0.4
726332,ZJDE467189,"Flansch NPS 2"" Cl.300 W.N. Sch160 R.F.",PM11,2025-06-10 13:25:00,2025-06-11 09:22:00,24,2025-06-10,Dienstag,1.3804171016119835,1.6301793707542458,
726333,ZJDE279535,"Kompensator DRBS DN 36"" DI 872 DA 984 L 311 Mehrwellig",PW21,2025-06-27 14:30:00,2025-06-27 15:39:00,26,2025-06-27,Freitag,1.1465461567218536,1.3406867501323119,
726334,ZJDEE0001561,TRAGOESE A 3 D 52,PC21,2025-04-29 10:57:00,2025-04-29 11:20:00,18,2025-04-29,Dienstag,7.2464588122115945,7.163006449010922,
726335,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC21,2025-04-29 11:03:00,2025-04-29 11:20:00,18,2025-04-29,Dienstag,5.917280037660464,5.37713370940784,
726335,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PC60,2025-05-01 13:44:00,2025-05-01 13:45:00,18,2025-05-01,Donnerstag,4.884618541546677,4.850943058080545,
726339,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PM37,2025-04-15 06:31:00,2025-04-15 08:30:00,16,2025-04-15,Dienstag,1.4874331414094144,2.1523689024762223,1.9833333333333334
726341,ZJDEE0001628,"Rechteckflansch DRBS NPS 36"" B 660 S 50 L 1425",PC00,2025-05-01 21:44:00,2025-05-01 21:45:00,18,2025-05-01,Donnerstag,3.0171156476636445,3.374179770441297,
728369,ZJDEE0001567,TRAGOESE B 210 S 35 L 190 D 52,PM42,2025-06-30 08:19:00,2025-06-30 08:30:00,27,2025-06-30,Montag,6.170259081195267,6.316388406040553,
728376,ZJDEE0001113,Flachzuschnitt B 110  S 10  L 150,PC11,2025-07-01 08:19:00,2025-07-01 08:30:00,27,2025-07-01,Dienstag,3.9980833737648083,3.61225245570159,
728378,ZJDEE0001632,"Gehaeuseflanschrippe DRBS NPS 36""  B 295 S 35 L 1080",PC21,2025-07-01 07:55:00,2025-07-01 08:30:00,27,2025-07-01,Dienstag,6.300965596858553,6.208753316092346,
728379,ZJDEE0001632,"Gehaeuseflanschrippe DRBS NPS 36""  B 295 S 35 L 1080",PC21,2025-07-01 07:55:00,2025-07-01 08:30:00,27,2025-07-01,Dienstag,9.887706985190803,10.81587941039864,
728379,ZJDEE0001632,"Gehaeuseflanschrippe DRBS NPS 36""  B 295 S 35 L 1080",PC00,2025-07-01 21:44:00,2025-07-01 21:45:00,27,2025-07-01,Dienstag,5.228268328076671,5.993541154567799,
729561,ZJDEE0001825,Blechzuschnitt B 190 S 25 L 884,PC00,2025-05-16 21:45:00,2025-05-16 21:45:00,20,2025-05-16,Freitag,3.229276639012018,3.2910305230801997,
729566,ZJDEE0001825,Blechzuschnitt B 190 S 25 L 884,PC21,2025-05-16 08:06:00,2025-05-16 08:30:00,20,2025-05-16,Freitag,4.739398563063255,4.6455512240581305,
729566,ZJDEE0001825,Blechzuschnitt B 190 S 25 L 884,PC00,2025-05-16 21:45:00,2025-05-16 21:45:00,20,2025-05-16,Freitag,0.7558980937340336,0.690276485978631,
729567,ZJDEE0001825,Blechzuschnitt B 190 S 25 L 884,PC00,2025-05-16 21:45:00,2025-05-16 21:45:00,20,2025-05-16,Freitag,6.740457661100873,7.258441308756974,
729763,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",95110,2025-05-25 13:00:00,2025-05-27 14:00:00,21,2025-05-25,Sonntag,7.8407454444278555,7.805174560938932,
729763,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PC81,2025-05-30 21:18:00,2025-05-30 21:45:00,22,2025-05-30,Freitag,6.891025075470383,6.702401481103355,
729763,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PSA10,2025-06-03 06:45:00,2025-06-03 07:57:00,23,2025-06-03,Dienstag,6.91759511729367,7.37567030001263,
729764,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PW71,2025-05-22 10:42:00,2025-05-22 10:57:00,21,2025-05-22,Donnerstag,5.395506943752347,5.50453916160264,
729764,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PM54,2025-05-30 06:39:00,2025-05-30 08:03:00,22,2025-05-30,Freitag,0.5949592300649127,0.613093681412782,
729764,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PC81,2025-05-30 21:18:00,2025-05-30 21:45:00,22,2025-05-30,Freitag,2.665020506912017,2.6266615449985973,
729765,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PW71,2025-05-22 10:42:00,2025-05-22 10:57:00,21,2025-05-22,Donnerstag,7.392671859098976,8.643676378656195,
729765,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PDS10,2025-05-28 15:42:00,2025-05-28 16:21:00,22,2025-05-28,Mittwoch,4.356317342265552,4.1373213471975925,
729765,ZJDE279724,"Kompensator DRBS DN 42"" DI 1028 DA 1140 L 341 Mehrwellig",PC81,2025-05-30 21:18:00,2025-05-30 21:45:00,22,2025-05-30,Freitag,5.135582613048203,4.697306600001838,
729766,ZJDEE0001786,"Kompensatorring DRBS NPS 42"" DI 1028 DA 1145 H 128",SM00,2025-04-21 15:45:00,2025-04-21 15:46:00,17,2025-04-21,Montag,0.01752223277864655,0.01478249385132171,0.016666666666666666
729767,ZJDEE0001786,"Kompensatorring DRBS NPS 42"" DI 1028 DA 1145 H 128",PM32,2025-04-22 05:00:00,2025-04-22 08:30:00,17,2025-04-22,Dienstag,3.03686832062557,3.847872248396162,3.5
729768,ZJDEE0001786,"Kompensatorring DRBS NPS 42"" DI 1028 DA 1145 H 128",PM32,2025-04-22 05:00:00,2025-04-22 08:30:00,17,2025-04-22,Dienstag,3.33425790388636,3.6083388950943442,3.5
729770,ZJDEE0001786,"Kompensatorring DRBS NPS 42"" DI 1028 DA 1145 H 128",PM00,2025-04-23 13:44:00,2025-04-23 13:45:00,17,2025-04-23,Mittwoch,0.015012856674345479,0.0148337942849628,0.016666666666666666
729775,ZJDE202591,"Leitplatte DRBS DN 42"" B 1340 L 3050 MOD 236990/04",PDD10,2025-05-26 12:45:00,2025-05-26 13:00:00,22,2025-05-26,Montag,3.7709318484538925,4.235509081430415,
729776,ZJDE202591,"Leitplatte DRBS DN 42"" B 1340 L 3050 MOD 236990/04",95110,2025-05-27 13:00:00,2025-05-29 14:00:00,22,2025-05-27,Dienstag,2.178811917182897,2.5016536918250925,
729779,ZJDE202591,"Leitplatte DRBS DN 42"" B 1340 L 3050 MOD 236990/04",PDS10,2025-06-03 06:12:00,2025-06-03 08:12:00,23,2025-06-03,Dienstag,6.952812701388347,8.063563475595496,
729779,ZJDE202591,"Leitplatte DRBS DN 42"" B 1340 L 3050 MOD 236990/04",QC20,2025-06-03 21:27:00,2025-06-03 21:45:00,23,2025-06-03,Dienstag,2.716821563751783,3.088928392257344,
726120,ZJDEE0001627,"GEHAEUSEWANDUNG DRBS NPS 36"" B 407 S 25 L 3417",PC91,2025-05-01 07:52:00,2025-05-01 08:30:00,18,2025-05-01,Donnerstag,8.034385996784238,8.433829651235984,
726120,ZJDEE0001627,"GEHAEUSEWANDUNG DRBS NPS 36"" B 407 S 25 L 3417",PC60,2025-05-02 13:44:00,2025-05-02 13:45:00,18,2025-05-02,Freitag,7.924748927853374,8.973876421240831,
726121,ZJDEE0001656,BLECHZUSCHNITT B 660 S 50 L 1425,PC00,2025-06-13 21:44:00,2025-06-13 21:45:00,24,2025-06-13,Freitag,4.648533557375685,4.981870828637222,
726123,ZJDEE0002281,"Gehaeusehälfte DRBS NPS 36""",QC10,2025-05-02 19:06:00,2025-05-02 21:45:00,18,2025-05-02,Freitag,2.197328938423973,2.264594659273347,
726125,ZJDE202809,"Plattenkorb DRBS DN 36"" B 1096 H 306,4 L 2065",PC00,2025-07-02 08:29:00,2025-07-02 08:30:00,27,2025-07-02,Mittwoch,5.141408254182318,5.7940304475391455,
726125,ZJDE202809,"Plattenkorb DRBS DN 36"" B 1096 H 306,4 L 2065",95110,2025-07-07 13:00:00,2025-07-09 14:00:00,28,2025-07-07,Montag,8.857102431882124,9.1844879058399,
726125,ZJDE202809,"Plattenkorb DRBS DN 36"" B 1096 H 306,4 L 2065",PM52,2025-07-15 04:57:00,2025-07-15 08:15:00,29,2025-07-15,Dienstag,3.674235558391378,3.444806908457864,
726349,ZJDEE0001679,Blechzuschnitt B 256 S 20 L 1000,PC00,2025-06-27 21:44:00,2025-06-27 21:45:00,26,2025-06-27,Freitag,9.238248838730977,10.076225760992887,
726359,ZJDEE0003984,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PC21,2025-04-29 10:43:00,2025-04-29 10:55:00,18,2025-04-29,Dienstag,5.4884186419669945,6.52479901659947,
726359,ZJDEE0003984,"Gehaeuseflanschrippe DRBS NPS 36""  B 194 S 35 L 297.5",PM53,2025-04-30 07:54:00,2025-04-30 08:30:00,18,2025-04-30,Mittwoch,9.37652130899024,8.643689683085176,
728386,ZJDEE0003983,"Gehaeuseflanschrippe DRBS NPS 36""  B 164 S 35 L 297.5",PC21,2025-06-27 10:43:00,2025-06-27 10:55:00,26,2025-06-27,Freitag,9.294450879573072,10.869078168232543,
728391,ZJDEE0001632,"Gehaeuseflanschrippe DRBS NPS 36""  B 295 S 35 L 1080",PC21,2025-07-01 07:55:00,2025-07-01 08:30:00,27,2025-07-01,Dienstag,5.090675262128454,6.089118462846553,
728396,ZJDEE0001658,"Gehaeuseflanschrippe DRBS NPS 36"" B 620 S 35 L 340",PC21,2025-07-01 08:10:00,2025-07-01 08:30:00,27,2025-07-01,Dienstag,9.24899283182933,9.125085547555528,
729576,ZJDEE0001824,Blechzuschnitt B 277 S 25 L 1130,PC00,2025-05-16 21:45:00,2025-05-16 21:45:00,20,2025-05-16,Freitag,6.68348115623168,6.839517649856999,
729582,ZJDEE0001826,Blechzuschnitt B 277 S 50 L 150,PC21,2025-05-16 08:16:00,2025-05-16 08:30:00,20,2025-05-16,Freitag,1.9318929281207051,2.011609368346452,
729588,ZJDEE0001843,"Bodenblech DRBS NPS 42"" B 535 S 35 L 1430",PC00,2025-04-21 00:00:00,2025-04-21 00:00:00,17,2025-04-21,Montag,0.0,0.0,0.0
729780,ZJDE202896,"Plattenkorb DRBS NPS 42"" B 1246 H 335,4 L 2365",PC00,2025-05-21 06:02:00,2025-05-21 06:03:00,21,2025-05-21,Mittwoch,8.05096436221182,7.388335317353943,
729780,ZJDE202896,"Plattenkorb DRBS NPS 42"" B 1246 H 335,4 L 2365",95110,2025-05-26 13:00:00,2025-05-28 14:00:00,22,2025-05-26,Montag,5.9367530249777865,5.81772676123602,
729782,ZJDE202896,"Plattenkorb DRBS NPS 42"" B 1246 H 335,4 L 2365",PC71,2025-05-21 20:06:00,2025-05-21 21:45:00,21,2025-05-21,Mittwoch,2.7133348040085807,2.9460546641899166,
729782,ZJDE202896,"Plattenkorb DRBS NPS 42"" B 1246 H 335,4 L 2365",PM52,2025-06-02 10:36:00,2025-06-02 15:33:00,23,2025-06-02,Montag,6.860098780719241,6.7000124399519345,
729782,ZJDE202896,"Plattenkorb DRBS NPS 42"" B 1246 H 335,4 L 2365",PM52,2025-06-03 04:48:00,2025-06-03 08:15:00,23,2025-06-03,Dienstag,2.5587810126859587,2.335144206040931,
729788,ZJDEE0001533,Ring DI 183 DA 355 x 35,PC00,2025-05-02 21:44:00,2025-05-02 21:45:00,18,2025-05-02,Freitag,5.80576250889973,5.301498549152468,
729790,ZJDEE0001533,Ring DI 183 DA 355 x 35,PC00,2025-05-02 21:44:00,2025-05-02 21:45:00,18,2025-05-02,Freitag,4.77482612204647,5.315963295701336,
729793,ZJDEE0001846,"Rippenrahmen DRBS NPS 42""  B 955 S 35 L 1850",PC21,2025-04-28 06:55:00,2025-04-28 08:30:00,18,2025-04-28,Montag,1.433532786579881,1.4398616052197233,
726126,ZJDE202809,"Plattenkorb DRBS DN 36"" B 1096 H 306,4 L 2065",PW00,2025-07-04 08:29:00,2025-07-04 08:30:00,27,2025-07-04,Freitag,9.496930556764596,8.967975882544826,
726126,ZJDE202809,"Plattenkorb DRBS DN 36"" B 1096 H 306,4 L 2065",PC81,2025-07-10 20:31:00,2025-07-10 21:16:00,28,2025-07-10,Donnerstag,2.381410691718889,2.2897711019131726,
726126,ZJDE202809,"Plattenkorb DRBS DN 36"" B 1096 H 306,4 L 2065",PM08,2025-07-11 18:45:00,2025-07-11 20:00:00,28,2025-07-11,Freitag,7.391969807094665,8.528353655569,
726126,ZJDE202809,"Plattenkorb DRBS DN 36"" B 1096 H 306,4 L 2065",QC20,2025-07-15 21:30:00,2025-07-15 21:45:00,29,2025-07-15,Dienstag,2.8552577214386856,3.063829350016357,
726127,ZJDEE0001293,Flachzuschnitt B 25 S 8 L 253,PC11,2025-07-15 07:37:00,2025-07-15 08:25:00,29,2025-07-15,Dienstag,4.676689831418673,4.845600480540377,
726131,ZJDEM0000001,"Zuschnitte zum Gehäuse DRBS NPS 36""",PC00,2025-05-02 21:44:00,2025-05-02 21:45:00,18,2025-05-02,Freitag,9.545742013214905,11.003268321114192,
726133,ZJDE202592,"Leitplatte DRBS DN 36"" B 1190 L 2715 MOD 236124/03",92310,2025-07-11 14:00:00,2025-07-11 14:00:00,28,2025-07-11,Freitag,8.713817151862253,9.776631389828083,
726134,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",PC91,2025-06-30 09:26:00,2025-06-30 10:41:00,27,2025-06-30,Montag,9.534358687377182,11.143146097986868,
726134,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",QC00,2025-07-01 21:44:00,2025-07-01 21:45:00,27,2025-07-01,Dienstag,8.888093801951896,8.958389443918469,
726134,ZJDEE0001655,"Haube DRBS NPS 36"" B 615  S 50  L 1425",95110,2025-07-05 13:00:00,2025-07-07 14:00:00,27,2025-07-05,Samstag,2.368013262216139,2.7736099889066335,
726137,ZJDEE0001535,"Haubenrippe DRBS NPS 30"" B 130 S 35 L 160",PC00,2025-06-13 21:44:00,2025-06-13 21:45:00,24,2025-06-13,Freitag,4.961344082314384,4.984373855240926,
726140,ZJDEE0001656,BLECHZUSCHNITT B 660 S 50 L 1425,PC21,2025-06-13 07:37:00,2025-06-13 08:30:00,24,2025-06-13,Freitag,3.3449497732506988,3.3672420553381492,
726361,ZJDE279535,"Kompensator DRBS DN 36"" DI 872 DA 984 L 311 Mehrwellig",PW71,2025-07-02 16:33:00,2025-07-02 21:18:00,27,2025-07-02,Mittwoch,3.360659384462022,3.877954631260934,
726361,ZJDE279535,"Kompensator DRBS DN 36"" DI 872 DA 984 L 311 Mehrwellig",PM54,2025-07-11 06:57:00,2025-07-11 08:03:00,28,2025-07-11,Freitag,2.6586136457558642,2.47565747503555,
726365,ZJDEE0001561,TRAGOESE A 3 D 52,PC60,2025-05-01 13:44:00,2025-05-01 13:45:00,18,2025-05-01,Donnerstag,4.920435166257796,4.6061923768223085,
726367,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PC21,2025-04-11 05:22:00,2025-04-11 07:21:00,15,2025-04-11,Freitag,1.988562392100991,1.8026881776885395,1.9833333333333334
726367,ZJDEE0001626,"Flanschblech DRBS NPS 36"" B 1250 S 35 L 3417",PM37,2025-04-15 06:31:00,2025-04-15 08:30:00,16,2025-04-15,Dienstag,1.4329238556577886,1.8465546627854703,1.9833333333333334
